Ano;Código Município;Município;UF;IBC;Cobertura Pop. 4G5G;Densidade SMP;HHI SMP;Densidade SCM;HHI SCM;Adensamento Estações;Fibra;Cobertura área agricultável
2024;3114303;Carmo do Paranaíba - MG;MG;62,90;0,8925;68,92;6161;24,63;5525;5,69;1;0,4710
2024;3114402;Carmo do Rio Claro - MG;MG;60,07;0,8351;84,49;3044;16,41;5691;5,59;1;0,5846
2024;3114501;Carmópolis de Minas - MG;MG;61,60;0,9047;91,20;1807;11,35;5970;3,78;1;0,8490
2024;3114550;Carneirinho - MG;MG;67,38;0,8358;85,83;5975;17,55;2399;18,69;1;0,4694
2024;3114600;Carrancas - MG;MG;44,22;0,7102;86,23;4186;19,96;6265;9,63;0;0,3374
2024;3114709;Carvalhópolis - MG;MG;65,33;0,9370;80,19;120;18,29;5759;5,85;1;0,9946
2024;3114808;Carvalhos - MG;MG;47,44;0,7229;71,91;64;4,53;5429;8,88;0,5;0,7852
2024;3114907;Casa Grande - MG;MG;42,81;0,7327;57,52;4628;11,95;1830;13,27;0;0,6717
2024;3115003;Cascalho Rico - MG;MG;45,03;0,7995;54,37;5102;9,76;2924;14,51;0;0,7030
2024;3115102;Cássia - MG;MG;60,84;0,8984;89,35;6462;9,59;5598;4,00;1;0,6181
2024;3115201;Conceição da Barra de Minas - MG;MG;54,91;0,8663;70,66;4954;20,91;4893;13,90;0;0,8919
2024;3115300;Cataguases - MG;MG;71,57;0,9876;85,09;4624;22,92;7621;4,42;1;0,9831
2024;3115359;Catas Altas - MG;MG;64,40;0,9462;95,11;6209;24,82;1782;10,59;0,5;0,8874
2024;3115409;Catas Altas da Noruega - MG;MG;39,68;0,5828;67,72;3788;2,39;5777;9,55;0;0,8021
2024;3115458;Catuji - MG;MG;42,64;0,3590;71,31;3688;2,88;5071;4,15;1;0,3297
2024;3115474;Catuti - MG;MG;49,54;0,7566;99,13;567;0,10;1030;6,24;1;0,5435
2024;3115508;Caxambu - MG;MG;72,98;0,9955;104,00;6246;28,76;6841;2,80;1;0,8155
2024;3115607;Cedro do Abaeté - MG;MG;53,33;0,9129;99,82;2955;16,41;2172;27,50;0;0,5633
2024;3115706;Central de Minas - MG;MG;55,09;0,9354;90,63;2767;7,98;3161;8,01;0,5;0,9114
2024;3115805;Centralina - MG;MG;63,26;0,9722;46,26;5773;16,86;2324;7,66;1;0,8845
2024;3115904;Chácara - MG;MG;59,35;0,8712;102,96;4429;14,86;2704;9,44;0,5;0,8965
2024;3116001;Chalé - MG;MG;57,65;0,6895;69,06;1615;11,99;6570;7,99;1;0,7138
2024;3116100;Chapada do Norte - MG;MG;47,92;0,6137;64,78;2889;1,10;6778;13,97;0,5;0,6159
2024;3116159;Chapada Gaúcha - MG;MG;29,84;0,6250;83,47;479;1,29;6901;7,03;0;0,1486
2024;3116209;Chiador - MG;MG;65,86;0,9331;79,51;3512;2,41;7486;13,96;1;0,7920
2024;3116308;Cipotânea - MG;MG;56,16;0,7730;65,64;5005;16,97;5030;7,14;0,5;0,9532
2024;3116407;Claraval - MG;MG;28,53;0,6237;59,85;1438;9,06;1407;4,19;0;0,4077
2024;3116506;Claro dos Poções - MG;MG;45,22;0,7621;74,39;1823;9,85;5661;6,89;0,5;0,3990
2024;3116605;Cláudio - MG;MG;66,38;0,9320;97,26;1393;28,28;5955;5,05;1;0,6423
2024;3116704;Coimbra - MG;MG;63,68;0,8706;75,88;3163;17,97;864;8,24;1;0,9669
2024;3116803;Coluna - MG;MG;31,42;0,5183;62,00;4231;2,90;5475;3,64;0;0,5593
2024;3116902;Comendador Gomes - MG;MG;44,78;0,6336;72,31;6462;7,00;4898;28,44;0;0,3575
2024;3117009;Comercinho - MG;MG;30,29;0,5526;74,54;2950;8,89;599;6,04;0;0,3867
2024;3117108;Conceição da Aparecida - MG;MG;42,88;0,7229;69,69;442;8,60;5367;4,69;0,5;0,5346
2024;3117207;Conceição das Pedras - MG;MG;36,64;0,6860;60,27;226;6,87;5278;7,05;0;0,7297
2024;3117306;Conceição das Alagoas - MG;MG;56,82;0,9598;73,40;6760;22,58;5580;5,68;0,5;0,5271
2024;3117405;Conceição de Ipanema - MG;MG;54,22;0,5398;43,90;2892;10,77;7130;8,88;1;0,7056
2024;3117504;Conceição do Mato Dentro - MG;MG;69,20;0,8143;128,36;5737;27,25;1094;8,66;1;0,6311
2024;3117603;Conceição do Pará - MG;MG;71,45;0,8244;71,28;4707;23,91;6966;10,78;1;0,9546
2024;3117702;Conceição do Rio Verde - MG;MG;54,45;0,9420;77,05;3137;19,69;5093;4,69;0,5;0,6852
2024;3117801;Conceição dos Ouros - MG;MG;50,50;0,8778;71,66;5439;18,72;1320;3,58;0,5;0,6584
2024;3117836;Cônego Marinho - MG;MG;24,37;0,5843;49,70;24;1,05;6402;5,39;0;0,1742
2024;3117876;Confins - MG;MG;88,37;0,9992;193,10;6624;29,12;6274;15,63;1;1,0000
2024;3117900;Congonhal - MG;MG;59,49;0,9140;103,57;5576;13,11;6642;3,51;0,5;0,9236
2024;3118007;Congonhas - MG;MG;75,67;0,9955;111,39;5220;29,42;2755;7,27;1;0,9995
2024;3118106;Congonhas do Norte - MG;MG;42,52;0,7960;67,81;4031;16,56;1206;8,12;0;0,6968
2024;3118205;Conquista - MG;MG;63,82;0,9506;88,56;4316;21,49;5497;11,66;0,5;0,8261
2024;3118304;Conselheiro Lafaiete - MG;MG;75,29;0,9905;99,88;5932;33,85;4983;4,28;1;0,9368
2024;3118403;Conselheiro Pena - MG;MG;59,38;0,8625;91,13;3496;11,54;6106;4,74;1;0,5764
2024;3118502;Consolação - MG;MG;60,70;0,7633;90,05;182;40,11;3254;19,01;0;0,8830
2024;3118601;Contagem - MG;MG;79,64;1,0000;110,99;6540;29,85;8864;5,09;1;1,0000
2024;3118700;Coqueiral - MG;MG;60,43;0,8692;82,12;1242;10,96;5125;5,44;1;0,8733
2024;3118809;Coração de Jesus - MG;MG;38,50;0,7997;74,19;3721;0,66;7903;4,97;0;0,5762
2024;3118908;Cordisburgo - MG;MG;61,41;0,8344;90,20;4950;21,39;6207;10,54;0,5;0,7485
2024;3119005;Cordislândia - MG;MG;54,21;0,8951;69,48;610;20,67;4248;9,24;0,5;0,7076
2024;3119104;Corinto - MG;MG;54,91;0,9158;86,62;1904;10,54;5438;5,00;1;0,3404
2024;3119203;Coroaci - MG;MG;41,58;0,6696;46,91;4301;2,63;5856;5,36;0,5;0,5638
2024;3119302;Coromandel - MG;MG;58,04;0,8275;78,02;4896;17,25;7068;5,66;1;0,2872
2024;3119401;Coronel Fabriciano - MG;MG;70,18;0,9910;93,04;5718;17,45;7954;4,42;1;0,8818
2024;3119500;Coronel Murta - MG;MG;46,56;0,7935;65,51;5013;12,77;2952;7,24;0,5;0,4120
2024;3119609;Coronel Pacheco - MG;MG;58,86;0,9261;86,07;3694;6,04;2820;14,29;0,5;0,9536
2024;3119708;Coronel Xavier Chaves - MG;MG;51,40;0,8446;85,39;2153;19,55;1935;13,94;0;0,8790
2024;3119807;Córrego Danta - MG;MG;72,19;0,8356;112,93;3623;5,74;7178;36,94;1;0,7534
2024;3119906;Córrego do Bom Jesus - MG;MG;57,07;0,8428;55,54;3064;26,73;790;9,03;0,5;0,9963
2024;3119955;Córrego Fundo - MG;MG;68,50;0,9752;82,69;456;20,54;5791;7,92;1;0,9917
2024;3120003;Córrego Novo - MG;MG;42,51;0,8465;75,17;2844;0,14;6484;10,30;0;0,6938
2024;3120102;Couto de Magalhães de Minas - MG;MG;39,48;0,9340;74,69;88;15,51;5474;6,90;0;0,3229
2024;3120151;Crisólita - MG;MG;39,91;0,6461;48,64;5361;1,70;7485;5,66;0,5;0,3145
2024;3120201;Cristais - MG;MG;53,79;0,8439;88,71;6519;25,06;5121;3,18;0,5;0,4059
2024;3120300;Cristália - MG;MG;28,29;0,5957;73,67;451;2,01;6416;3,87;0;0,3045
2024;3120409;Cristiano Otoni - MG;MG;75,40;0,9497;94,83;4627;26,10;5083;10,56;1;0,9907
2024;3120508;Cristina - MG;MG;60,38;0,8481;65,51;5582;5,58;6675;4,70;1;0,8857
2024;3120607;Crucilândia - MG;MG;44,89;0,8033;90,31;5685;8,06;3617;5,33;0;0,8473
2024;3120706;Cruzeiro da Fortaleza - MG;MG;65,03;0,9637;118,64;4596;24,16;4311;19,39;0;0,8782
2024;3120805;Cruzília - MG;MG;59,72;0,9479;86,58;1515;21,99;5807;3,80;1;0,4266
2024;3120839;Cuparaque - MG;MG;54,12;0,9314;90,14;1184;4,06;6594;10,02;0,5;0,7509
2024;3120870;Curral de Dentro - MG;MG;41,35;0,8644;78,15;76;11,65;1981;5,24;0,5;0,2802
2024;3120904;Curvelo - MG;MG;65,23;0,9579;98,98;2267;21,72;7463;5,60;1;0,5309
2024;3121001;Datas - MG;MG;54,71;0,7955;80,53;119;15,97;1019;8,90;1;0,5043
2024;3121100;Delfim Moreira - MG;MG;31,57;0,5397;46,32;645;16,05;5603;3,69;0;0,4966
2024;3121209;Delfinópolis - MG;MG;35,90;0,8142;82,47;3097;4,32;2869;6,85;0;0,4076
2024;3121258;Delta - MG;MG;73,10;0,9947;83,38;7072;18,82;7431;6,36;1;0,9977
2024;3121308;Descoberto - MG;MG;51,78;0,9113;78,33;5397;4,84;5642;5,93;0,5;0,6920
2024;3121407;Desterro de Entre Rios - MG;MG;47,27;0,7846;92,71;4572;1,59;7618;8,86;0;0,8754
2024;3121506;Desterro do Melo - MG;MG;56,91;0,7758;88,04;6344;13,83;917;9,81;0,5;0,9362
2024;3121605;Diamantina - MG;MG;62,22;0,9109;98,80;3710;25,54;3230;6,89;1;0,3383
2024;3121704;Diogo de Vasconcelos - MG;MG;48,24;0,7082;75,14;4915;7,34;6094;11,12;0;0,9688
2024;3121803;Dionísio - MG;MG;45,42;0,9490;68,45;2130;2,80;6798;8,84;0;0,8741
2024;3121902;Divinésia - MG;MG;43,47;0,8694;82,87;3809;3,19;3021;6,78;0;0,9108
2024;3122009;Divino - MG;MG;51,46;0,8297;77,48;1041;13,90;4810;3,28;0,5;0,9365
2024;3122108;Divino das Laranjeiras - MG;MG;43,79;0,6512;79,96;3142;13,88;919;11,94;0;0,8122
2024;3122207;Divinolândia de Minas - MG;MG;56,74;0,8330;86,45;4799;0,71;5070;6,05;1;0,6544
2024;3122306;Divinópolis - MG;MG;79,17;0,9914;98,32;6640;33,58;8314;7,02;1;0,8991
2024;3122355;Divisa Alegre - MG;MG;61,92;0,9822;103,22;4875;5,71;4995;4,61;1;0,6897
2024;3122405;Divisa Nova - MG;MG;48,02;0,8632;72,92;88;23,78;774;3,34;0,5;0,6682
2024;3122454;Divisópolis - MG;MG;28,09;0,7407;60,95;4951;3,18;2626;2,83;0;0,2018
2024;3122470;Dom Bosco - MG;MG;26,52;0,5861;66,13;84;0,69;6834;5,31;0;0,1989
2024;3122504;Dom Cavati - MG;MG;47,75;0,9707;87,07;3964;12,99;475;6,02;0;0,9933
2024;3122603;Dom Joaquim - MG;MG;40,58;0,6565;93,05;5054;6,81;1506;7,92;0;0,7156
2024;3122702;Dom Silvério - MG;MG;72,00;0,9008;82,32;5027;37,07;4960;5,61;1;0,8191
2024;3122801;Dom Viçoso - MG;MG;60,39;0,9062;89,11;1212;20,18;4355;9,45;0,5;0,9838
2024;3122900;Dona Eusébia - MG;MG;60,29;0,9483;62,23;774;13,20;5385;3,20;1;0,9870
2024;3123007;Dores de Campos - MG;MG;54,43;0,9621;82,00;1997;24,83;2133;2,91;0,5;0,7943
2024;3123106;Dores de Guanhães - MG;MG;43,41;0,5237;44,62;4674;2,03;7847;9,76;0,5;0,5594
2024;3123205;Dores do Indaiá - MG;MG;42,09;0,9246;87,18;3365;9,35;1221;3,91;0,5;0,1905
2024;3123304;Dores do Turvo - MG;MG;37,31;0,6756;61,60;4969;1,55;3402;7,75;0;0,7363
2024;3123403;Doresópolis - MG;MG;53,20;0,9299;71,19;1402;0,47;7772;26,74;0;0,9649
2024;3123502;Douradoquara - MG;MG;50,24;0,8184;85,02;4820;11,99;5354;16,05;0;0,5935
2024;3123528;Durandé - MG;MG;47,78;0,7928;80,09;317;15,48;5082;9,95;0;0,9393
2024;3123601;Elói Mendes - MG;MG;64,42;0,9162;81,63;2555;24,08;5198;4,02;1;0,7725
2024;3123700;Engenheiro Caldas - MG;MG;60,64;0,9687;56,98;4413;2,63;5624;5,59;1;0,9872
2024;3123809;Engenheiro Navarro - MG;MG;52,73;0,8690;75,82;899;2,57;5966;7,80;1;0,4108
2024;3123858;Entre Folhas - MG;MG;43,40;0,9316;71,53;1421;1,64;6032;5,67;0;0,9843
2024;3123908;Entre Rios de Minas - MG;MG;55,25;0,8588;82,76;2576;22,37;5711;4,63;0,5;0,7271
2024;3124005;Ervália - MG;MG;47,83;0,8189;71,17;4963;1,86;3314;3,34;0,5;0,9089
2024;3124104;Esmeraldas - MG;MG;72,10;0,9792;85,71;6060;17,07;8952;5,46;1;0,9852
2024;3124203;Espera Feliz - MG;MG;66,37;0,8730;72,60;5377;26,32;2518;4,04;1;0,9732
2024;3124302;Espinosa - MG;MG;46,45;0,7302;81,66;4952;1,03;2987;4,46;1;0,1931
2024;3124401;Espírito Santo do Dourado - MG;MG;33,19;0,7047;65,82;146;3,82;3526;8,56;0;0,5051
2024;3124500;Estiva - MG;MG;64,34;0,8490;85,90;4981;13,25;6360;3,38;1;0,9421
2024;3124609;Estrela Dalva - MG;MG;56,80;0,9263;91,61;4980;0,09;6076;27,22;0;0,9976
2024;3124708;Estrela do Indaiá - MG;MG;44,39;0,8825;89,85;3323;4,65;1927;14,55;0;0,5699
2024;3124807;Estrela do Sul - MG;MG;48,85;0,8829;85,35;3434;13,69;5949;11,55;0;0,6312
2024;3124906;Eugenópolis - MG;MG;59,66;0,8606;74,21;3799;7,13;5647;5,42;1;0,8228
2024;3125002;Ewbank da Câmara - MG;MG;61,21;0,9519;107,42;5767;18,38;3002;10,06;0,5;0,6983
2024;3125101;Extrema - MG;MG;79,35;0,9830;118,76;6105;36,75;5373;4,49;1;0,9934
2024;3125200;Fama - MG;MG;72,66;0,8986;135,54;5952;13,97;5437;18,78;0,5;0,9659
2024;3125309;Faria Lemos - MG;MG;65,56;0,9050;170,89;1916;6,11;5647;15,44;0,5;0,8858
2024;3125408;Felício dos Santos - MG;MG;39,13;0,5507;73,34;62;16,81;1217;3,81;0,5;0,4827
2024;3125507;São Gonçalo do Rio Preto - MG;MG;44,99;0,7532;74,89;795;17,04;1450;9,68;0,5;0,3364
2024;3125606;Felisburgo - MG;MG;31,09;0,7688;67,35;4358;3,79;2550;4,55;0;0,2846
2024;3125705;Felixlândia - MG;MG;54,44;0,8384;91,96;1808;1,43;7928;7,00;1;0,3693
2024;3125804;Fernandes Tourinho - MG;MG;48,44;0,9113;70,44;3391;0,53;4279;14,16;0;0,9972
2024;3125903;Ferros - MG;MG;52,14;0,6435;68,95;460;8,34;7267;15,52;0,5;0,7062
2024;3125952;Fervedouro - MG;MG;44,84;0,7825;71,91;3590;6,06;6227;7,48;0;0,9272
2024;3126000;Florestal - MG;MG;66,28;0,8604;94,98;5858;35,33;6640;5,96;0,5;0,8371
2024;3126109;Formiga - MG;MG;68,92;0,9547;98,02;2476;29,59;7705;4,81;1;0,6299
2024;3126208;Formoso - MG;MG;33,87;0,7034;80,77;1795;1,70;8184;8,64;0;0,1571
2024;3126307;Fortaleza de Minas - MG;MG;60,83;0,8469;84,48;2290;15,95;2870;8,61;1;0,6835
2024;3126406;Fortuna de Minas - MG;MG;59,81;0,7782;79,54;2314;17,80;5668;9,35;1;0,4834
2024;3126505;Francisco Badaró - MG;MG;49,51;0,5668;62,32;3949;0,26;6732;6,94;1;0,5155
2024;3126604;Francisco Dumont - MG;MG;27,74;0,6902;68,84;673;0,28;8228;4,38;0;0,1018
2024;3126703;Francisco Sá - MG;MG;48,98;0,7071;53,97;4526;4,86;6755;4,20;1;0,3578
2024;3126752;Franciscópolis - MG;MG;39,93;0,5901;57,68;1695;8,77;1226;9,88;0,5;0,4445
2024;3126802;Frei Gaspar - MG;MG;34,40;0,6431;41,26;4167;3,94;5816;8,71;0;0,5079
2024;3126901;Frei Inocêncio - MG;MG;44,37;0,8379;3,95;5015;10,90;3725;1,20;1;0,3609
2024;3126950;Frei Lagonegro - MG;MG;34,83;0,4542;52,95;3298;2,10;5238;8,63;0;0,8002
2024;3127008;Fronteira - MG;MG;62,69;0,9967;88,40;6354;19,71;712;9,39;0,5;0,9963
2024;3127057;Fronteira dos Vales - MG;MG;33,90;0,6764;57,19;5153;3,81;6641;6,81;0;0,3088
2024;3127073;Fruta de Leite - MG;MG;37,86;0,4461;64,64;1064;1,82;903;4,34;1;0,2976
2024;3127107;Frutal - MG;MG;68,77;0,9268;81,02;6944;25,47;6015;8,04;1;0,5814
2024;3127206;Funilândia - MG;MG;60,62;0,9449;80,37;4959;13,26;6088;8,19;0,5;0,9779
2024;3127305;Galiléia - MG;MG;53,75;0,8813;81,88;1981;5,83;6032;11,14;0,5;0,7269
2024;3127339;Gameleiras - MG;MG;31,04;0,5619;90,11;941;0,19;6395;8,23;0;0,2345
2024;3127354;Glaucilândia - MG;MG;48,41;0,7676;61,58;1634;1,54;4988;10,03;0,5;0,8494
2024;3127370;Goiabeira - MG;MG;57,93;0,9105;93,13;2675;13,59;5653;10,46;0,5;0,7368
2024;3127388;Goianá - MG;MG;57,11;0,9185;80,55;2756;7,73;6032;9,55;0,5;0,9394
2024;3127404;Gonçalves - MG;MG;46,87;0,6642;82,87;765;15,46;6376;10,22;0;0,8901
2024;3127503;Gonzaga - MG;MG;60,36;0,7029;69,06;3559;12,48;4395;11,38;1;0,7362
2024;3127602;Gouveia - MG;MG;50,24;0,8281;76,65;1781;17,69;1560;2,60;1;0,3025
2024;3127701;Governador Valadares - MG;MG;73,93;0,9791;105,90;6785;32,25;7494;3,83;1;0,6832
2024;3127800;Grão Mogol - MG;MG;43,22;0,4812;80,37;404;3,58;6791;6,39;1;0,1174
2024;3127909;Grupiara - MG;MG;61,50;0,9281;86,68;4241;20,97;5044;21,04;0;0,9289
2024;3128006;Guanhães - MG;MG;57,97;0,8697;93,62;4950;0,53;8472;3,89;1;0,5735
2024;3128105;Guapé - MG;MG;44,80;0,7879;69,39;2589;10,58;1862;6,40;0,5;0,5434
2024;3128204;Guaraciaba - MG;MG;37,63;0,6083;49,13;5302;7,64;2649;5,04;0;0,9293
2024;3128253;Guaraciama - MG;MG;31,19;0,8630;79,65;59;3,00;846;5,77;0;0,3729
2024;3128303;Guaranésia - MG;MG;70,04;0,9688;83,11;6722;24,06;6381;3,06;1;0,8935
2024;3128402;Guarani - MG;MG;46,15;0,8496;67,11;2042;3,26;7032;3,86;0,5;0,6691
2024;3128501;Guarará - MG;MG;64,87;0,9579;95,11;4612;22,38;4364;9,58;0,5;0,9730
2024;3128600;Guarda-Mor - MG;MG;38,12;0,6064;82,39;170;8,09;7812;4,49;0,5;0,1110
2024;3128709;Guaxupé - MG;MG;74,28;0,9772;101,88;5916;30,87;6780;3,42;1;0,8861
2024;3128808;Guidoval - MG;MG;57,95;0,9135;75,15;4957;30,00;613;5,49;0,5;0,8282
2024;3128907;Guimarânia - MG;MG;40,95;0,8819;79,92;2485;21,39;2743;3,41;0;0,4901
2024;3129004;Guiricema - MG;MG;46,82;0,8806;85,40;3363;13,62;1095;7,64;0;0,9397
2024;3129103;Gurinhatã - MG;MG;52,22;0,6232;41,05;4454;13,59;5492;24,99;0,5;0,4654
2024;3129202;Heliodora - MG;MG;39,39;0,8393;67,44;146;22,03;1263;3,19;0;0,7147
2024;3129301;Iapu - MG;MG;40,20;0,8784;58,97;3601;1,13;5541;4,00;0;0,9023
2024;3129400;Ibertioga - MG;MG;42,47;0,7940;66,12;5019;16,80;3462;5,62;0;0,6519
2024;3129509;Ibiá - MG;MG;66,45;0,8911;95,40;5553;22,00;6363;10,62;1;0,3538
2024;3129608;Ibiaí - MG;MG;40,15;0,8748;95,81;2216;5,28;2164;9,59;0;0,4845
2024;3129657;Ibiracatu - MG;MG;46,10;0,8992;102,34;1010;0,10;1729;15,57;0;0,7927
2024;3129707;Ibiraci - MG;MG;47,16;0,8179;69,30;4234;6,81;5034;7,24;0,5;0,4917
2024;3129806;Ibirité - MG;MG;71,63;1,0000;88,77;6085;19,74;7872;3,19;1;1,0000
2024;3129905;Ibitiúra de Minas - MG;MG;49,21;0,9556;62,87;144;10,12;3559;14,54;0;1,0000
2024;3130002;Ibituruna - MG;MG;53,08;0,9341;74,09;471;16,68;2760;7,30;0,5;0,8320
2024;3130051;Icaraí de Minas - MG;MG;37,63;0,5924;40,48;832;0,05;7051;4,58;0,5;0,6294
2024;3130101;Igarapé - MG;MG;77,52;0,9984;113,75;5108;30,63;7035;4,54;1;1,0000
2024;3130200;Igaratinga - MG;MG;78,05;0,9787;94,61;3708;28,23;6419;12,44;1;0,9883
2024;3130309;Iguatama - MG;MG;66,23;0,9003;100,82;6107;16,92;6654;8,77;1;0,4683
2024;3130408;Ijaci - MG;MG;62,14;0,9779;79,85;4634;25,32;5354;4,11;0,5;0,9966
2024;3130507;Ilicínea - MG;MG;55,68;0,8744;78,69;4800;12,17;2236;3,04;1;0,5798
2024;3130556;Imbé de Minas - MG;MG;38,81;0,6967;51,91;2096;9,41;3726;5,55;0;0,9382
2024;3130606;Inconfidentes - MG;MG;48,95;0,7768;75,15;139;30,23;5995;6,66;0;0,8138
2024;3130655;Indaiabira - MG;MG;29,51;0,5123;49,99;918;1,83;6334;9,41;0;0,3843
2024;3130705;Indianópolis - MG;MG;65,67;0,8544;69,95;5895;7,69;3299;17,44;1;0,7232
2024;3130804;Ingaí - MG;MG;40,32;0,8006;76,34;669;2,77;4168;11,39;0;0,6858
2024;3130903;Inhapim - MG;MG;50,92;0,7749;70,63;3511;8,86;4067;7,39;0,5;0,8478
2024;3131000;Inhaúma - MG;MG;62,73;0,8945;73,22;1296;15,84;5046;7,77;1;0,8427
2024;3131109;Inimutaba - MG;MG;48,17;0,7484;72,52;139;16,74;2524;3,95;1;0,2615
2024;3131158;Ipaba - MG;MG;54,93;0,9854;82,28;4790;6,68;5422;2,28;0,5;0,9965
2024;3131208;Ipanema - MG;MG;61,90;0,8699;87,37;5126;17,33;6888;2,49;1;0,6169
2024;3131307;Ipatinga - MG;MG;70,05;0,9937;105,52;6025;27,45;7605;4,71;1;0,4907
2024;3131406;Ipiaçu - MG;MG;51,38;0,9376;67,17;4681;13,05;735;13,08;0,5;0,4417
2024;3131505;Ipuiúna - MG;MG;56,04;0,8837;79,44;2305;11,64;3285;5,38;1;0,5662
2024;3131604;Iraí de Minas - MG;MG;61,44;0,8635;83,91;1411;17,30;6301;8,08;1;0,5682
2024;3131703;Itabira - MG;MG;71,77;0,9612;103,85;5674;29,38;5955;5,61;1;0,6848
2024;3131802;Itabirinha - MG;MG;40,11;0,8641;81,63;3385;2,36;3772;5,68;0;0,7277
2024;3131901;Itabirito - MG;MG;75,39;0,9888;131,55;5237;19,97;6159;7,34;1;0,8979
2024;3132008;Itacambira - MG;MG;20,47;0,2549;63,61;49;0,42;7137;4,69;0;0,1586
2024;3132107;Itacarambi - MG;MG;29,77;0,8175;69,41;5431;6,11;1605;1,71;0;0,1835
2024;3132206;Itaguara - MG;MG;66,13;0,8921;97,13;3013;7,11;7585;9,77;1;0,8290
2024;3132305;Itaipé - MG;MG;37,43;0,5351;66,22;4020;6,24;4210;3,79;0,5;0,3365
2024;3132404;Itajubá - MG;MG;75,83;0,9693;94,72;5778;35,89;6632;3,52;1;0,9450
2024;3132503;Itamarandiba - MG;MG;53,95;0,7691;80,98;3497;9,65;7738;4,39;1;0,3248
2024;3132602;Itamarati de Minas - MG;MG;54,32;0,8948;74,83;4837;8,28;5963;8,04;0,5;0,7483
2024;3132701;Itambacuri - MG;MG;42,59;0,7213;82,48;3888;0,44;8122;3,29;0,5;0,3712
2024;3132800;Itambé do Mato Dentro - MG;MG;39,44;0,5715;72,51;2836;6,67;6707;13,79;0;0,4338
2024;3132909;Itamogi - MG;MG;55,85;0,8675;70,46;3128;8,43;3317;2,71;1;0,8129
2024;3133006;Itamonte - MG;MG;56,46;0,7827;85,77;6089;19,19;6878;1,97;1;0,2359
2024;3133105;Itanhandu - MG;MG;66,22;0,9501;82,50;5755;25,29;5368;2,55;1;0,7252
2024;3133204;Itanhomi - MG;MG;35,60;0,8290;69,57;4605;1,35;2359;4,43;0;0,6144
2024;3133303;Itaobim - MG;MG;51,99;0,8335;88,74;3352;3,96;5296;3,62;1;0,3715
2024;3133402;Itapagipe - MG;MG;49,86;0,7980;70,17;5400;15,35;2333;10,00;0,5;0,4302
2024;3133501;Itapecerica - MG;MG;57,63;0,8704;87,14;3780;24,40;5152;6,99;0,5;0,6562
2024;3133600;Itapeva - MG;MG;79,25;0,8738;136,53;5290;36,41;4767;6,00;1;0,9855
2024;3133709;Itatiaiuçu - MG;MG;72,74;0,9270;135,81;3363;11,18;3601;12,50;1;0,9495
2024;3133758;Itaú de Minas - MG;MG;69,63;0,9834;100,48;6280;21,13;6787;2,73;1;0,8090
2024;3133808;Itaúna - MG;MG;73,53;0,9845;93,47;2856;31,47;7175;5,17;1;0,9247
2024;3133907;Itaverava - MG;MG;49,80;0,6854;63,84;2108;8,68;6221;6,95;0,5;0,9036
2024;3134004;Itinga - MG;MG;39,54;0,6305;69,48;1113;6,35;7727;5,01;0,5;0,2670
2024;3134103;Itueta - MG;MG;40,86;0,6190;70,09;764;0,69;6018;9,65;0,5;0,4080
2024;3134202;Ituiutaba - MG;MG;64,43;0,9755;57,70;5829;29,23;2107;8,27;1;0,5281
2024;3134301;Itumirim - MG;MG;64,60;0,9670;91,57;5024;16,64;6900;10,23;0,5;0,9321
2024;3134400;Iturama - MG;MG;65,08;0,9692;79,69;5760;23,82;5325;6,00;1;0,5063
2024;3134509;Itutinga - MG;MG;47,21;0,8541;88,84;1715;21,35;5483;9,20;0;0,5405
2024;3134608;Jaboticatubas - MG;MG;72,84;0,8519;92,27;4763;33,43;4782;9,43;1;0,7939
2024;3134707;Jacinto - MG;MG;44,67;0,8069;63,15;4024;5,36;7425;5,37;0,5;0,3749
2024;3134806;Jacuí - MG;MG;45,76;0,7337;76,92;535;16,33;4887;5,22;0,5;0,4737
2024;3134905;Jacutinga - MG;MG;46,66;0,9541;86,54;3113;5,61;6724;4,12;0;0,9357
2024;3135001;Jaguaraçu - MG;MG;76,46;0,8902;140,43;4977;2,99;5374;18,91;1;0,9601
2024;3135050;Jaíba - MG;MG;47,09;0,8013;90,61;5796;13,16;6457;3,30;0,5;0,2065
2024;3135076;Jampruca - MG;MG;44,40;0,7250;68,37;3038;1,07;5357;11,61;0,5;0,3764
2024;3135100;Janaúba - MG;MG;58,04;0,9402;99,77;6058;6,94;6399;3,00;1;0,3733
2024;3135209;Januária - MG;MG;47,83;0,7429;77,51;4839;1,29;6462;2,83;1;0,2101
2024;3135308;Japaraíba - MG;MG;46,69;0,9479;96,60;3122;6,14;5102;6,42;0;0,8259
2024;3135357;Japonvar - MG;MG;50,26;0,8464;71,20;76;0,04;2184;4,79;1;0,7488
2024;3135407;Jeceaba - MG;MG;75,73;0,8770;119,59;3519;17,33;6306;14,00;1;0,9670
2024;3135456;Jenipapo de Minas - MG;MG;41,00;0,5196;65,41;5412;0,20;7578;4,90;0,5;0,4863
2024;3135506;Jequeri - MG;MG;43,35;0,7718;66,09;1689;9,79;5220;7,90;0;0,9052
2024;3135605;Jequitaí - MG;MG;53,52;0,7663;100,56;1781;8,59;6592;6,19;1;0,2370
2024;3135704;Jequitibá - MG;MG;51,14;0,6731;74,66;2143;17,43;5019;9,84;0,5;0,6209
